run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,action_id,grammar_enabled,grammar_version,max_tokens_budget,prompt_template_version,parser_version,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,e7_http_status,e7_exception_type,e7_tokens_predicted,e7_stop_type,e7_prompt_len_chars,e7_raw_preview,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version
v1_a1_nogrammar_20260221_164426,2026-02-21T16:52:35.615201,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8297.772,0,37.00,1189.00,1152.00,28.80,E8,200,,10,stop,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:52:45.522307,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,9906.617,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:52:55.550402,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,9927.546,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:53:05.553050,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours =,,0,60,0,9902.109,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:53:15.570375,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,10016.805,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:53:25.599504,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,9928.581,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:53:35.659455,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Ruiz makes 120 pounds of chocolates in 2 hours,,0,1800,0,9959.370,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:53:45.657098,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $,,0,1198,0,9997.129,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:53:55.712161,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $,,0,1198,0,9954.488,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:54:05.772578,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $,,0,1198,0,9959.880,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:54:15.711278,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Jack had $100. Sophia gave him 1/5,,0,120,0,9938.215,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:54:25.727634,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Jack had $100. Sophia gave him 1/5,,0,120,0,9915.822,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:54:35.733101,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Jack had $100. Sophia gave him 1/5,,0,120,0,9904.900,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:54:45.753759,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,10020.140,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:54:55.873916,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,10019.609,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:55:05.986425,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which",,0,50,0,10011.959,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:55:15.993119,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10006.263,0,37.00,1189.00,1152.00,28.80,E8,200,,12,stop,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:55:26.046230,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,9952.591,0,37.00,1189.00,1152.00,28.80,E8,200,,12,stop,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:55:36.103478,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,9956.774,0,37.00,1189.00,1152.00,28.80,E8,200,,12,stop,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:55:42.796146,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6692.030,0,37.00,1189.00,1152.00,28.80,E5,200,,8,stop,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:55:49.584901,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6688.219,0,37.00,1189.00,1152.00,28.80,E5,200,,8,stop,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:55:56.353352,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6667.847,0,37.00,1189.00,1152.00,28.80,E5,200,,8,stop,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:55:58.971154,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2617.159,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:01.562086,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2490.272,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:04.222458,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2559.864,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:06.739499,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2516.442,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:09.415301,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2575.028,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:12.005388,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2489.285,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:14.578654,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2572.814,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:17.154468,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2475.312,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:19.796270,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2541.297,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:22.289786,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2493.060,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:24.894375,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2504.030,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:27.481837,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2486.844,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:30.010343,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2527.582,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:32.635363,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2524.509,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:35.219046,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2483.168,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:37.787386,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2567.887,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:40.387654,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2499.519,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:43.031262,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2543.092,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:45.574485,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2542.769,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:48.229627,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2554.584,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:50.870309,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2540.162,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:53.450567,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2579.663,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:56.026852,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2475.786,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:56:58.675291,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2547.931,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:57:01.197678,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2521.931,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:57:03.865590,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2567.401,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:57:06.453026,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2486.932,0,37.00,1189.00,1152.00,28.80,E2,200,,3,stop,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:57:09.045022,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2591.550,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:57:11.618684,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2473.158,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:57:14.258819,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2539.622,0,37.00,1189.00,1152.00,28.80,E0,200,,3,stop,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
